objectid,stop_uid,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_agncy,wheelchair,intersec,stop_place,parent_sta,lat,lng
3363,MTS_60721,60721,60721,Paradise Valley Rd & Deep Dell Rd,32.69524194,-117.0298988,MTS,1,F-W/B,deepar,,32.69523717,-117.0298869
3364,MTS_99317,99317,99317,Paradise Valley Rd & Elkelton Bl,32.70292823,-117.0125137,MTS,1,N-W/B,,,32.70292346,-117.0125018
3365,MTS_99318,99318,99318,Paradise Valley Rd & Elkelton Pl,32.70208459,-117.0129355,MTS,1,N-E/B,,,32.70207982,-117.0129236
3366,MTS_11470,11470,11470,Paradise Valley Rd & Glen Vista St,32.69806973,-117.0234162,MTS,1,F-W/B,,,32.69806496,-117.0234043
3367,MTS_10318,10318,10318,Paradise Valley Rd & Meadowbrook Dr,32.69767706,-117.0251096,MTS,1,M-Street-E/B,,,32.69767229,-117.0250977
3368,MTS_11465,11465,11465,Paradise Valley Rd & Meadowbrook Dr,32.69725583,-117.0265328,MTS,1,M-Street-W/B,parmea,,32.69725106,-117.0265209
3369,MTS_88928,88928,88928,Paradise Valley Rd & Munda Rd,32.68890048,-117.0626916,MTS,0.00E+00,F-E/B,,,32.68889572,-117.0626797
3370,MTS_88931,88931,88931,Paradise Valley Rd & Munda Rd,32.6891758,-117.06287,MTS,0.00E+00,N-W/B,,,32.68917104,-117.0628581
3371,MTS_60719,60719,60719,Paradise Valley Rd & Parkwood Dr,32.69327866,-117.0326377,MTS,1,F-E/B,,,32.69327389,-117.0326259
3372,MTS_60722,60722,60722,Paradise Valley Rd & Parkwood Dr,32.69318084,-117.033326,MTS,1,M-Street-W/B,,,32.69317607,-117.0333141
3373,MTS_99279,99279,99279,Paradise Valley Rd & Plaza Bl,32.68902206,-117.0672505,MTS,1,F-W/B,,,32.6890173,-117.0672386
3374,MTS_99276,99276,99276,Paradise Valley Rd & Plaza Entrada,32.68880525,-117.067203,MTS,1,N-E/B,,,32.68880049,-117.0671911
3375,MTS_88929,88929,88929,Paradise Valley Rd & Potomac St,32.68806064,-117.0489671,MTS,0.00E+00,N-E/B,,,32.68805588,-117.0489553
3376,MTS_88930,88930,88930,Paradise Valley Rd & Potomac St,32.6884657,-117.048807,MTS,0.00E+00,N-W/B,,,32.68846094,-117.0487951
3377,MTS_60717,60717,60717,Paradise Valley Rd & Woodman St,32.68902171,-117.0458771,MTS,1,F-E/B,woopa1,,32.68901695,-117.0458652
3378,MTS_60739,60739,60739,Paradise Valley Rd & Woodman St,32.68900689,-117.0468943,MTS,1,F-W/B,woopa1,,32.68900213,-117.0468824
3379,MTS_99319,99319,99319,Paradise Valley Rd & Worthington St,32.69730961,-117.0192684,MTS,1,M-Street-W/B,,,32.69730484,-117.0192565
3380,MTS_99320,99320,99320,Paradise Valley Rd & Worthington St,32.69705953,-117.019263,MTS,1,M-Street-E/B,,,32.69705476,-117.0192511
3381,MTS_75092,75092,75092,Park & Market Station,32.71105999,-117.153721,MTS,0.00E+00,,marS,marS,32.71105523,-117.1537091
3382,MTS_75093,75093,75093,Park & Market Station,32.71092006,-117.1538009,MTS,0.00E+00,,marS,marS,32.7109153,-117.153789
3383,MTS_99006,99006,99006,Park Bl & 10th Av (Petco Park),32.70694025,-117.1552201,MTS,1,M-Street-N/B,,,32.70693549,-117.1552082
3384,MTS_12053,12053,12053,Park Bl & B St,32.71829933,-117.1538671,MTS,1,N-S/B,,,32.71829457,-117.1538552
3385,MTS_12786,12786,12786,Park Bl & B St,32.71804818,-117.1536337,MTS,1,F-N/B,,,32.71804342,-117.1536218
3386,MTS_91107,91107,91107,Park Bl & Broadway,32.71601546,-117.1538469,MTS,1,N-S/B,citcol,citcol,32.7160107,-117.153835
3387,MTS_12062,12062,12062,Park Bl & Cypress Av,32.74406003,-117.1476203,MTS,1,F-S/B,,,32.74405526,-117.1476084
3388,MTS_12795,12795,12795,Park Bl & Cypress Av,32.74462248,-117.1473789,MTS,1,F-N/B,,,32.74461771,-117.147367
3389,MTS_12800,12800,12800,Park Bl & El Cajon Bl,32.75574122,-117.1461065,MTS,1,F-N/B,,,32.75573645,-117.1460946
3390,MTS_11671,11671,11671,Park Bl & Howard Av,32.75383378,-117.1466325,MTS,1,N-S/B,,,32.75382901,-117.1466206
3391,MTS_12454,12454,12454,Park Bl & Howard Av,32.75389407,-117.1461267,MTS,1,N-N/B,,,32.7538893,-117.1461148
3392,MTS_13552,13552,13552,Park Bl & Howard Av,32.75434063,-117.1463264,MTS,0.00E+00,F-N/B,,,32.75433586,-117.1463145
3393,MTS_13553,13553,13553,Park Bl & Howard Av,32.75368869,-117.1464011,MTS,0.00E+00,F-S/B,,,32.75368392,-117.1463892
3394,MTS_12064,12064,12064,Park Bl & Inspiration Point Way,32.72730061,-117.1486137,MTS,1,N-S/B,,,32.72729585,-117.1486018
3395,MTS_11673,11673,11673,Park Bl & Madison Av,32.76114592,-117.1463306,MTS,1,N-S/B,,,32.76114115,-117.1463187
3396,MTS_12802,12802,12802,Park Bl & Madison Av,32.76122159,-117.1461297,MTS,1,F-N/B,,,32.76121682,-117.1461178
3397,MTS_12065,12065,12065,Park Bl & Meade Av,32.75689395,-117.1463329,MTS,1,F-S/B,,,32.75688918,-117.146321
3398,MTS_12801,12801,12801,Park Bl & Meade Av,32.75757446,-117.1461089,MTS,1,F-N/B,,,32.75756969,-117.1460969
3399,MTS_11672,11672,11672,Park Bl & Monroe Av,32.75923852,-117.146321,MTS,1,N-S/B,,,32.75923375,-117.146309
3400,MTS_12455,12455,12455,Park Bl & Monroe Av,32.7588909,-117.1461222,MTS,1,N-N/B,,,32.75888613,-117.1461103
3401,MTS_12798,12798,12798,Park Bl & Naval Hospital,32.72781238,-117.1470289,MTS,1,M-Street-N/B,,,32.72780762,-117.147017
3402,MTS_11670,11670,11670,Park Bl & Polk Av,32.75256932,-117.1465003,MTS,1,N-S/B,,,32.75256455,-117.1464884
3403,MTS_12453,12453,12453,Park Bl & Polk Av,32.75205263,-117.1461177,MTS,1,N-N/B,,,32.75204786,-117.1461058
3404,MTS_12060,12060,12060,Park Bl & Presidents Way,32.72538567,-117.1507695,MTS,1,F-S/B,,,32.72538091,-117.1507576
3405,MTS_12793,12793,12793,Park Bl & Presidents Way,32.72586549,-117.1501761,MTS,1,F-N/B,,,32.72586073,-117.1501642
3406,MTS_13137,13137,13137,Park Bl & Russ Bl,32.7205293,-117.1538152,MTS,1,M-Street-S/B,,,32.72052454,-117.1538033
3407,MTS_13147,13147,13147,Park Bl & San Diego High School,32.72083414,-117.1533989,MTS,1,M-Street-N/B,,,32.72082938,-117.153387
3408,MTS_11675,11675,11675,Park Bl & University Av,32.74858136,-117.1464825,MTS,1,N-S/B,paruni,,32.74857659,-117.1464706
3409,MTS_12066,12066,12066,Park Bl & University Av,32.74806783,-117.146422,MTS,1,F-S/B,paruns,,32.74806306,-117.1464101
3410,MTS_12456,12456,12456,Park Bl & University Av,32.74822644,-117.1461536,MTS,1,N-N/B,paruns,,32.74822167,-117.1461417
3411,MTS_12804,12804,12804,Park Bl & University Av,32.74893333,-117.1460828,MTS,1,F-N/B,paruni,,32.74892856,-117.1460709
3412,MTS_13550,13550,13550,Park Bl & University Av,32.74883567,-117.1462834,MTS,0.00E+00,F-N/B,paruni,,32.7488309,-117.1462715
3413,MTS_13551,13551,13551,Park Bl & University Av,32.74867016,-117.1463663,MTS,0.00E+00,N-S/B,paruni,,32.74866539,-117.1463544
3414,MTS_12797,12797,12797,Park Bl & Upas St,32.74108301,-117.147294,MTS,1,N-N/B,,,32.74107824,-117.1472821
3415,MTS_12067,12067,12067,Park Bl & Village Pl,32.73206175,-117.1462494,MTS,1,M-Street-S/B,,,32.73205699,-117.1462375
3416,MTS_12457,12457,12457,Park Bl & Village Pl,32.73201184,-117.1459302,MTS,1,M-Street-N/B,,,32.73200708,-117.1459183
3417,MTS_11666,11666,11666,Park Bl & Zoo Dr,32.74041032,-117.1475766,MTS,1,N-S/B,,,32.74040556,-117.1475647
3418,MTS_12068,12068,12068,Park Bl & Zoo Pl,32.73481521,-117.1459457,MTS,1,F-S/B,,,32.73481045,-117.1459338
3419,MTS_12458,12458,12458,Park Bl & Zoo Pl,32.73505679,-117.1456067,MTS,1,N-N/B,,,32.73505203,-117.1455948
3420,MTS_60712,60712,60712,Parkside Av & Alta View Dr,32.67539997,-117.0425012,MTS,1,N-N/B,,,32.67539521,-117.0424893
3421,MTS_60729,60729,60729,Parkside Av & Alta View Dr,32.67542863,-117.0427452,MTS,1,F-S/B,,,32.67542387,-117.0427333
3422,MTS_60711,60711,60711,Parkside Av & Annmar Dr,32.67206476,-117.0435566,MTS,1,M-Street-N/B,,,32.67206,-117.0435447
3423,MTS_60730,60730,60730,Parkside Av & Annmar Dr,32.67180893,-117.044019,MTS,2,F-S/B,,,32.67180417,-117.0440071
3424,MTS_60710,60710,60710,Parkside Av & Dusk Dr,32.67029148,-117.0474693,MTS,1,M-Street-N/B,pardus,,32.67028672,-117.0474574
3425,MTS_60731,60731,60731,Parkside Av & Dusk Dr,32.67053298,-117.047101,MTS,1,N-S/B,pardus,,32.67052822,-117.0470892
3426,MTS_60699,60699,60699,Parkside Av & Fleming Dr,32.66589202,-117.0545261,MTS,1,M-Street-N/B,,,32.66588726,-117.0545142
3427,MTS_60734,60734,60734,Parkside Av & Fleming Dr,32.66602106,-117.0545468,MTS,1,N-S/B,,,32.6660163,-117.0545349
3428,MTS_60708,60708,60708,Parkside Av & Parkside Pl,32.66808209,-117.0503771,MTS,1,F-N/B,,,32.66807733,-117.0503652
3429,MTS_60698,60698,60698,Parkside Av & Redford Pl,32.66615983,-117.057284,MTS,1,M-Street-N/B,prkreo,,32.66615507,-117.0572722
3430,MTS_60735,60735,60735,Parkside Av & Redford Pl,32.66629791,-117.0571846,MTS,1,N-S/B,prkreo,,32.66629315,-117.0571727
3431,MTS_60732,60732,60732,Parkside Av & Sabina Dr,32.66848738,-117.050605,MTS,1,N-W/B,,,32.66848262,-117.0505931
3432,MTS_60707,60707,60707,Parkside Av & Vesuvia Wy,32.66638298,-117.0525745,MTS,0.00E+00,M-Street-N/B,,,32.66637822,-117.0525626
3433,MTS_60733,60733,60733,Parkside Av & Vesuvia Wy (Parkside Park),32.66699592,-117.0517255,MTS,1,M-Street-S/B,,,32.66699116,-117.0517136
3434,MTS_40927,40927,40927,Parkway Plaza Transit Center,32.80459952,-116.9676916,MTS,1,M-Special_Loc,pkyplz,,32.80459474,-116.9676797
3435,MTS_99328,99328,99328,Paseo De Las Americas & Siempre Viva Rd,32.55743839,-116.9357865,MTS,1,F-N/B,,,32.55743364,-116.9357746
3436,MTS_11106,11106,11106,Pearl St & Cuvier St,32.83939841,-117.2776563,MTS,1,F-W/B,,,32.83939364,-117.2776444
3437,MTS_10003,10003,10003,Pearl St & Draper Av,32.83957829,-117.2761868,MTS,1,N-E/B,,,32.83957352,-117.2761748
3438,MTS_11108,11108,11108,Pearl St & Eads Av,32.84012828,-117.2744969,MTS,1,N-W/B,,,32.84012351,-117.274485
3439,MTS_10004,10004,10004,Pearl St & Fay Av,32.84012848,-117.2738099,MTS,1,N-E/B,,,32.84012371,-117.273798
3440,MTS_10346,10346,10346,Pearl St & La Jolla Bl,32.83915156,-117.2779237,MTS,1,F-E/B,,,32.83914679,-117.2779117
3441,MTS_40234,40234,40234,Pecan Park Ln & Olde Hwy 80,32.84351089,-116.8798067,MTS,2,F-E/B,oldpec,,32.8435061,-116.8797948
3442,MTS_40235,40235,40235,Pecan Park Ln & Rios Canyon Rd,32.8437858,-116.8770932,MTS,2,F-E/B,,,32.84378101,-116.8770814
3443,MTS_41090,41090,41090,Pepper Dr & Bates Ln,32.82479218,-116.9519838,MTS,1,N-E/B,,,32.82478739,-116.9519719
3444,MTS_41089,41089,41089,Pepper Dr & Garywood St,32.82503172,-116.9538412,MTS,1,N-E/B,,,32.82502693,-116.9538293
3445,MTS_41087,41087,41087,Pepper Dr & Graves Av,32.82502045,-116.9606087,MTS,1,F-E/B,pepgra,,32.82501567,-116.9605968
3446,MTS_41085,41085,41085,Pepper Dr & Marlinda Wy,32.82524039,-116.9538787,MTS,1,N-W/B,,,32.8252356,-116.9538668
3447,MTS_11718,11718,11718,Pepper Dr & Tulip St (Azalea Community Park),32.73167207,-117.1078936,MTS,1,N-W/B,,,32.7316673,-117.1078817
3448,MTS_41088,41088,41088,Pepper Dr & Vulcan St,32.82502401,-116.9585547,MTS,2,F-E/B,,,32.82501922,-116.9585428
3449,MTS_41159,41159,41159,Pepper Dr & Vulcan St,32.82516283,-116.9592687,MTS,2,F-W/B,,,32.82515804,-116.9592568
3450,MTS_12950,12950,12950,Picador Bl & Arey Dr,32.57889599,-117.0588947,MTS,1,F-N/B,,,32.57889124,-117.0588828
3451,MTS_11784,11784,11784,Picador Bl & Beyer Wy,32.58209041,-117.0617125,MTS,1,N-S/B,,,32.58208566,-117.0617006
3452,MTS_12565,12565,12565,Picador Bl & Beyer Wy,32.58172631,-117.0610762,MTS,1,N-N/B,,,32.58172156,-117.0610643
3453,MTS_11786,11786,11786,Picador Bl & Caminito Quixote,32.57823512,-117.0586647,MTS,1,N-S/B,,,32.57823037,-117.0586528
3454,MTS_11788,11788,11788,Picador Bl & Cedar Glen Wy,32.57581062,-117.0557827,MTS,1,N-S/B,,,32.57580587,-117.0557708
3455,MTS_12957,12957,12957,Picador Bl & Cedar Glen Wy,32.57602258,-117.0557327,MTS,1,F-N/B,,,32.57601783,-117.0557208
3456,MTS_11789,11789,11789,Picador Bl & Del Sol Bl,32.57391028,-117.0542754,MTS,1,N-S/B,,,32.57390553,-117.0542635
3457,MTS_12960,12960,12960,Picador Bl & Del Sol Bl,32.57419478,-117.0540605,MTS,1,F-N/B,,,32.57419003,-117.0540487
3458,MTS_11768,11768,11768,Pitta St & Market St,32.71033273,-117.072796,MTS,0.00E+00,N-S/B,,,32.71032796,-117.0727841
3459,MTS_50186,50186,50186,Plaza Bl & 1858,32.67679347,-117.0861874,MTS,1,M-Street-W/B,,,32.67678871,-117.0861755
3460,MTS_50010,50010,50010,Plaza Bl & 1900,32.67649838,-117.0863341,MTS,1,M-Street-E/B,,,32.67649362,-117.0863222
3461,MTS_50190,50190,50190,Plaza Bl & 2721,32.68082161,-117.0773955,MTS,1,M-Street-W/B,,,32.68081685,-117.0773836
3462,MTS_99494,99494,99494,Plaza Bl & 2932,32.6805598,-117.0775003,MTS,2,M-Street-E/B,,,32.68055504,-117.0774884
3463,MTS_50025,50025,50025,Plaza Bl & B Av,32.67470236,-117.1037582,MTS,1,F-E/B,,,32.6746976,-117.1037463
3464,MTS_50001,50001,50001,Plaza Bl & D Av,32.67513921,-117.1021928,MTS,1,N-E/B,,,32.67513445,-117.1021809
3465,MTS_50076,50076,50076,Plaza Bl & D Av,32.67526347,-117.102506,MTS,1,F-W/B,,,32.67525871,-117.1024941
3466,MTS_50072,50072,50072,Plaza Bl & Euclid Av,32.68025843,-117.0794019,MTS,1,N-W/B,,,32.68025367,-117.07939
3467,MTS_50085,50085,50085,Plaza Bl & Euclid Av,32.67950878,-117.0809321,MTS,1,F-W/B,plzeu1,,32.67950402,-117.0809202
3468,MTS_59005,59005,59005,Plaza Bl & Euclid Av,32.67955909,-117.0803996,MTS,1,N-E/B,plzeu1,,32.67955433,-117.0803877
3469,MTS_50043,50043,50043,Plaza Bl & Grove St,32.67805711,-117.0826311,MTS,1,F-E/B,,,32.67805235,-117.0826192
3470,MTS_50070,50070,50070,Plaza Bl & Grove St,32.67813993,-117.0829828,MTS,1,N-W/B,,,32.67813517,-117.0829709
3471,MTS_50090,50090,50090,Plaza Bl & Harbison Av,32.68159021,-117.0746695,MTS,1,F-W/B,,,32.68158545,-117.0746576
3472,MTS_88926,88926,88926,Plaza Bl & Harbison Ave,32.68166196,-117.073845,MTS,0.00E+00,F-E/B,,,32.6816572,-117.0738332
3473,MTS_50003,50003,50003,Plaza Bl & Highland Av,32.6759028,-117.0994769,MTS,1,M-Street-E/B,,,32.67589804,-117.099465
3474,MTS_50031,50031,50031,Plaza Bl & Highland Av,32.67659275,-117.097069,MTS,1,M-Street-E/B,plzhig,,32.67658799,-117.0970571
3475,MTS_50058,50058,50058,Plaza Bl & Highland Av,32.67684436,-117.0968504,MTS,1,M-Street-W/B,plzhig,,32.6768396,-117.0968385
3476,MTS_50035,50035,50035,Plaza Bl & L Av,32.67700204,-117.0934949,MTS,1,F-E/B,,,32.67699728,-117.093483
3477,MTS_50060,50060,50060,Plaza Bl & L Av,32.67736246,-117.0946455,MTS,2,F-W/B,,,32.6773577,-117.0946336
3478,MTS_88927,88927,88927,Plaza Bl & Manchester St,32.6845625,-117.070664,MTS,0.00E+00,N-E/B,,,32.68455774,-117.0706521
3479,MTS_88932,88932,88932,Plaza Bl & Manchester St,32.68493102,-117.0709603,MTS,0.00E+00,N-W/B,,,32.68492626,-117.0709484
3480,MTS_50063,50063,50063,Plaza Bl & N Av,32.67710858,-117.0923845,MTS,2,F-W/B,,,32.67710382,-117.0923726
3481,MTS_50009,50009,50009,Plaza Bl & Palm Av,32.67678355,-117.0896678,MTS,1,M-Street-E/B,plzplm,,32.67677879,-117.0896559
3482,MTS_50066,50066,50066,Plaza Bl & Palm Av,32.67695575,-117.0902121,MTS,1,F-W/B,plzplm,,32.67695099,-117.0902003
3483,MTS_30105,30105,30105,Plaza Bonita Rd & Bonita Rd,32.64878665,-117.0585415,MTS,0.00E+00,M-Street-N/B,,,32.64878189,-117.0585296
3484,MTS_30303,30303,30303,Plaza Bonita Rd & Bonita Rd,32.64889769,-117.0596308,MTS,2,M-Street-S/B,,,32.64889293,-117.059619
3485,MTS_99397,99397,99397,Plaza Bonita Transit Center,32.6555971,-117.0647231,MTS,1,M-TC-Bus,plzbon,,32.65559234,-117.0647112
3486,MTS_99398,99398,99398,Plaza Bonita Transit Center,32.65569465,-117.0642685,MTS,1,M-TC-Bus,plzbon,,32.65568989,-117.0642566
3487,MTS_11559,11559,11559,Plum St & Lowell St,32.73117718,-117.2296883,MTS,2,N-S/B,,,32.73117242,-117.2296764
3488,MTS_12330,12330,12330,Plum St & Macaulay St,32.73128098,-117.2294228,MTS,2,M-Street-N/B,,,32.73127622,-117.2294109
3489,MTS_13327,13327,13327,Point Loma Av & Sunset Cliffs Bl,32.73604014,-117.2545357,MTS,1,F-E/B,sunlom,,32.73603538,-117.2545237
3490,MTS_40582,40582,40582,Pomerado Rd & 9th St,32.95839129,-117.0626185,MTS,1,F-S/B,,,32.95838649,-117.0626066
3491,MTS_40768,40768,40768,Pomerado Rd & 9th St,32.95911875,-117.062335,MTS,1,F-N/B,,,32.95911395,-117.0623231
3492,MTS_40587,40587,40587,Pomerado Rd & Adobe Ridge Rd,32.98252471,-117.0623558,MTS,1,F-S/B,,,32.98251991,-117.0623438
3493,MTS_41176,41176,41176,Pomerado Rd & Arbolitos Park (Sports Field),32.97578075,-117.0622315,MTS,1,F-N/B,,,32.97577595,-117.0622195
3494,MTS_40784,40784,40784,Pomerado Rd & Avenida La Valencia,33.01173952,-117.0562875,MTS,2,F-N/B,,,33.01173472,-117.0562756
3495,MTS_40777,40777,40777,Pomerado Rd & Bernardo Heights Pkwy,33.00177594,-117.058026,MTS,1,F-N/B,,,33.00177114,-117.0580141
3496,MTS_40504,40504,40504,Pomerado Rd & Bernardo Hts Pkwy,33.0019308,-117.0583014,MTS,1,N-S/B,,,33.001926,-117.0582895
3497,MTS_40778,40778,40778,Pomerado Rd & Caminito Vecinos,33.01484176,-117.0585148,MTS,1,F-N/B,,,33.01483696,-117.0585029
3498,MTS_40589,40589,40589,Pomerado Rd & Caminto Vecinos,33.01440209,-117.058501,MTS,1,F-S/B,,,33.01439729,-117.058489
3499,MTS_40590,40590,40590,Pomerado Rd & Casa Avenida,32.99170458,-117.0581682,MTS,1,F-S/B,,,32.99169978,-117.0581563
3500,MTS_40586,40586,40586,Pomerado Rd & Colony Dr,32.98079243,-117.0624669,MTS,1,F-S/B,pomcol,,32.98078763,-117.062455
3501,MTS_40773,40773,40773,Pomerado Rd & Colony Dr,32.98134712,-117.0621264,MTS,1,F-N/B,pomcol,,32.98134232,-117.0621145
3502,MTS_40502,40502,40502,Pomerado Rd & Glen Oak Rd,32.97389023,-117.0625825,MTS,1,N-S/B,,,32.97388543,-117.0625705
3503,MTS_40772,40772,40772,Pomerado Rd & Glen Oak Rd,32.97404899,-117.0622644,MTS,1,F-N/B,,,32.97404419,-117.0622525
3504,MTS_40588,40588,40588,Pomerado Rd & Heath Dr,32.98518014,-117.0606193,MTS,1,F-S/B,,,32.98517534,-117.0606074
3505,MTS_40596,40596,40596,Pomerado Rd & Higa Pl,33.01108759,-117.0563696,MTS,1,F-S/B,,,33.01108279,-117.0563577
3506,MTS_40585,40585,40585,Pomerado Rd & Holland Rd,32.96904459,-117.0625931,MTS,1,F-S/B,,,32.96903979,-117.0625812
3507,MTS_40771,40771,40771,Pomerado Rd & Holland Rd,32.97024476,-117.062314,MTS,1,F-N/B,,,32.97023996,-117.0623021
3508,MTS_40503,40503,40503,Pomerado Rd & Kaitz St,32.98715115,-117.0588862,MTS,1,N-S/B,,,32.98714635,-117.0588743
3509,MTS_40776,40776,40776,Pomerado Rd & Kaitz St,32.98750575,-117.0584589,MTS,1,F-N/B,,,32.98750095,-117.058447
3510,MTS_40501,40501,40501,Pomerado Rd & Leona Ln,32.95706379,-117.062616,MTS,1,N-S/B,,,32.95705899,-117.0626041
3511,MTS_40767,40767,40767,Pomerado Rd & Mcferon Rd,32.95751661,-117.0623007,MTS,1,F-N/B,,,32.95751181,-117.0622888
3512,MTS_40583,40583,40583,Pomerado Rd & Meadowbrook Ln,32.96173889,-117.0626266,MTS,1,M-Street-S/B,,,32.96173409,-117.0626147
3513,MTS_40769,40769,40769,Pomerado Rd & Meadowbrook Ln,32.96404112,-117.062361,MTS,1,F-N/B,,,32.96403632,-117.0623491
3514,MTS_40593,40593,40593,Pomerado Rd & Monte Vista Rd,32.99511605,-117.0580756,MTS,1,F-S/B,,,32.99511125,-117.0580637
3515,MTS_40699,40699,40699,Pomerado Rd & Monte Vista Rd,32.99495019,-117.0578001,MTS,2,N-N/B,,,32.99494539,-117.0577882
3516,MTS_40595,40595,40595,Pomerado Rd & Nacido Dr,33.00712245,-117.0570737,MTS,1,F-S/B,,,33.00711765,-117.0570618
3517,MTS_40700,40700,40700,Pomerado Rd & Nacido Dr,33.00720144,-117.0567613,MTS,2,N-N/B,,,33.00719664,-117.0567494
3518,MTS_40775,40775,40775,Pomerado Rd & Nazas Dr,32.98538248,-117.0599395,MTS,1,F-N/B,,,32.98537768,-117.0599276
3519,MTS_40505,40505,40505,Pomerado Rd & Palomar Medical Center,32.99686994,-117.05802,MTS,1,N-S/B,pompom,,32.99686514,-117.0580081
3520,MTS_40782,40782,40782,Pomerado Rd & Palomar Medical Center,32.99702587,-117.0577116,MTS,1,F-N/B,pompom,,32.99702107,-117.0576997
3521,MTS_40765,40765,40765,Pomerado Rd & Poway Rd,32.9524303,-117.0623371,MTS,1,F-N/B,pompow,,32.9524255,-117.0623252
3522,MTS_12954,12954,12954,Pomerado Rd & Rancho Bernardo Rd,33.01820063,-117.060999,MTS,1,F-S/B,pomran,,33.01819583,-117.0609871
3523,MTS_40779,40779,40779,Pomerado Rd & Roberto Wy,32.99070534,-117.0579829,MTS,1,F-N/B,,,32.99070054,-117.057971
3524,MTS_40766,40766,40766,Pomerado Rd & Robison Bl,32.95528193,-117.0623257,MTS,1,F-N/B,,,32.95527713,-117.0623138
3525,MTS_41243,41243,41243,Pomerado Rd & Robison Bl,32.95353187,-117.0626322,MTS,1,M-Street-S/B,,,32.95352708,-117.0626203
3526,MTS_40591,40591,40591,Pomerado Rd & Stone Canyon Rd,33.0037576,-117.0580246,MTS,1,F-S/B,,,33.0037528,-117.0580127
3527,MTS_40780,40780,40780,Pomerado Rd & Stone Canyon Rd,33.00441159,-117.0576262,MTS,2,F-N/B,,,33.00440679,-117.0576143
3528,MTS_40698,40698,40698,Pomerado Rd & Twin Peaks Rd,32.98304454,-117.0618812,MTS,1,F-N/B,,,32.98303974,-117.0618693
3529,MTS_40770,40770,40770,Pomerado Rd & Vaughan Rd,32.96637457,-117.062363,MTS,1,F-N/B,,,32.96636977,-117.0623511
3530,MTS_99421,99421,99421,Pomerado Rd & Vaughan Rd,32.9658811,-117.0625899,MTS,1,F-S/B,,,32.9658763,-117.062578
3531,MTS_40781,40781,40781,Pomerado Rd & Via Monte Claro,32.99366907,-117.0578503,MTS,0.00E+00,F-N/B,,,32.99366427,-117.0578384
3532,MTS_60105,60105,60105,Pomona Av & 3rd St,32.69449947,-117.1710195,MTS,1,N-W/B,,,32.69449471,-117.1710076
3533,MTS_60106,60106,60106,Pomona Av & Glorietta Pl,32.6931356,-117.1703649,MTS,1,N-W/B,,,32.69313084,-117.170353
3534,MTS_11361,11361,11361,Poplar St & Columbine St,32.7371642,-117.1026495,MTS,1,F-W/B,,,32.73715943,-117.1026376
3535,MTS_10981,10981,10981,Poplar St & Marlborough Av,32.73596158,-117.1040623,MTS,2,N-W/B,,,32.73595681,-117.1040504
3536,MTS_10980,10980,10980,Poplar St & Snowdrop St,32.73492812,-117.1052555,MTS,1,N-W/B,,,32.73492335,-117.1052436
3537,MTS_11350,11350,11350,Poplar St & Tuberose St,32.7339694,-117.1063713,MTS,1,F-W/B,,,32.73396463,-117.1063594
3538,MTS_40979,40979,40979,Poway Rd & 12312,32.95175269,-117.0652759,MTS,1,M-Street-W/B,powpom,,32.95174789,-117.065264
3539,MTS_40948,40948,40948,Poway Rd & 12900,32.95670794,-117.0493179,MTS,1,M-Street-W/B,,,32.95670314,-117.049306
3540,MTS_40951,40951,40951,Poway Rd & 13236,32.95663506,-117.0435632,MTS,1,M-Street-W/B,,,32.95663026,-117.0435513
3541,MTS_40011,40011,40011,Poway Rd & Bowron Road,32.95637844,-117.0454322,MTS,1,N-E/B,powbow,,32.95637364,-117.0454203
3542,MTS_40917,40917,40917,Poway Rd & Carriage Heights Wy,32.95647986,-117.0510111,MTS,1,N-E/B,,,32.95647506,-117.0509992
3543,MTS_40118,40118,40118,Poway Rd & Carriage Rd,32.95646136,-117.0530159,MTS,1,F-E/B,powcar,,32.95645656,-117.053004
3544,MTS_40351,40351,40351,Poway Rd & Carriage Rd,32.95622612,-117.054533,MTS,1,F-W/B,powcar,,32.95622132,-117.0545211
3545,MTS_40007,40007,40007,Poway Rd & Cobblestone Creek Rd,32.9498377,-117.0701577,MTS,1,N-E/B,,,32.94983291,-117.0701458
3546,MTS_40359,40359,40359,Poway Rd & Community Rd,32.95659971,-117.041359,MTS,2,F-W/B,,,32.95659491,-117.0413471
3547,MTS_40009,40009,40009,Poway Rd & Countryside Apt,32.95245292,-117.059095,MTS,1,M-Street-E/B,,,32.95244812,-117.0590831
3548,MTS_40109,40109,40109,Poway Rd & Creekview Dr,32.94614954,-117.0897665,MTS,1,F-E/B,,,32.94614475,-117.0897545
3549,MTS_40343,40343,40343,Poway Rd & Creekview Dr,32.94655619,-117.0905951,MTS,1,F-W/B,,,32.9465514,-117.0905831
3550,MTS_40346,40346,40346,Poway Rd & Francine Ter,32.94997693,-117.0707132,MTS,1,F-W/B,,,32.94997214,-117.0707013
3551,MTS_40006,40006,40006,Poway Rd & Iola Wy,32.9489875,-117.0740159,MTS,1,N-E/B,,,32.94898271,-117.074004
3552,MTS_40250,40250,40250,Poway Rd & Iola Wy,32.94942835,-117.0734398,MTS,1,N-W/B,,,32.94942356,-117.0734279
3553,MTS_40363,40363,40363,Poway Rd & Midland Rd,32.95657485,-117.038366,MTS,1,F-W/B,,,32.95657005,-117.0383541
